oid,bonusPointsEarned,bonusPointsEarnedReason,totalPointsEarned,purchasedItemCount,item,barcode,brandCode,competitorRewardsGroup,description,discountedItemPrice,finalPrice,itemPrice,metabriteCampaignId,needsFetchReview,originalReceiptItemText,partnerItemId,pointsEarned,pointsNotAwardedReason,pointsPayerId,preventTargetGapPoints,quantityPurchased,rewardsGroup,rewardsProductPartnerId,userFlaggedBarcode,userFlaggedNewItem,userFlaggedPrice,userFlaggedQuantity,rewardsReceiptStatus,totalSpent,userId,createDate,dateScanned,finishedDate,modifyDate,pointsAwardedDate,purchaseDate
6009e72c0a720f0535000003,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",3379.9,229,26,012000809941,PEPSI,NULL,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,1.04,1.04,1.04,PEPSI 12 OZ 12 PACK,NULL,"PEPSI COLA, 12 OZ.CAN",1149,NULL,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,NULL,1,PEPSI 12 OZ 12 PACK,5332f5fbe4b03c9a25efd0ba,NULL,NULL,NULL,NULL,FINISHED,728.73,6009e60450b3311194385009,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21
6009e72c0a720f0535000003,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",3379.9,229,27,028400642033,DORITOS,NULL,DORITOS TORTILLA CHIP NACHO CHEESE BAG 7.625 OZ,3.83,3.83,3.83,DORITOS NACHO CHEESE MULTI SERVE,NULL,"DORITOS NACHO CHEESE, 28.5 OZ",1153,NULL,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,NULL,1,DORITOS NACHO CHEESE MULTI SERVE,5332f5fbe4b03c9a25efd0ba,NULL,NULL,NULL,NULL,FINISHED,728.73,6009e60450b3311194385009,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21
6009e72c0a720f0535000003,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",3379.9,229,28,076840100354,BEN AND JERRYS,NULL,BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351,23.25,23.25,23.25,BEN AND JERRYS ICE CREAM,NULL,BEN & JERRY'S CHUNKY MONKEY PINT,1155,232.5,NULL,5332f5f6e4b03c9a25efd0b4,NULL,5,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4,NULL,NULL,NULL,NULL,FINISHED,728.73,6009e60450b3311194385009,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21
6009e72c0a720f0535000003,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",3379.9,229,29,076840580750,BEN AND JERRYS,NULL,Ben & Jerry's Chunky Monkey Non-Dairy Frozen Dessert 16 oz,23.00,23.00,23.00,BEN AND JERRYS ICE CREAM,NULL,BEN & JERRY S CHUNKY MONKEY PINT,1158,230.0,NULL,5332f5f6e4b03c9a25efd0b4,NULL,4,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4,NULL,NULL,NULL,NULL,FINISHED,728.73,6009e60450b3311194385009,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21
6009e72c0a720f0535000003,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",3379.9,229,30,036000391718,KLEENEX,NULL,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,7.76,7.76,7.76,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",NULL,KLEENEX TRUSTED CARE FACIAL TISSUES,1161,77.6,NULL,550b2565e4b001d5e9e4146f,NULL,2,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",550b2565e4b001d5e9e4146f,NULL,NULL,NULL,NULL,FINISHED,728.73,6009e60450b3311194385009,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21
6009e72c0a720f0535000003,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",3379.9,229,31,NULL,NULL,NULL,KLARBRUNN 12PK 12 FL OZ,6.10,6.10,6.10,NULL,NULL,KLARBRUNN 12PK 12 FL OZ,1164,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,FINISHED,728.73,6009e60450b3311194385009,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21
6009e72c0a720f0535000003,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",3379.9,229,32,012000809941,PEPSI,NULL,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,4.28,4.28,4.28,PEPSI 12 OZ 12 PACK,NULL,"PEPSI COLA, 12 OZ.CAN",1182,NULL,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,NULL,4,PEPSI 12 OZ 12 PACK,5332f5fbe4b03c9a25efd0ba,NULL,NULL,NULL,NULL,FINISHED,728.73,6009e60450b3311194385009,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21
6009e72c0a720f0535000003,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",3379.9,229,33,NULL,NULL,NULL,BNNILS SAUSAGE MUSHROOM PIZZA,13.50,13.50,13.50,NULL,NULL,BNNILS SAUSAGE MUSHROOM PIZZA,1185,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,FINISHED,728.73,6009e60450b3311194385009,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21
6009e72c0a720f0535000003,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",3379.9,229,34,036000391718,KLEENEX,NULL,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,6.94,6.94,6.94,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",NULL,KLEENEX TRUSTED CARE FACIAL TISSUES,1188,69.4,NULL,550b2565e4b001d5e9e4146f,NULL,2,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",550b2565e4b001d5e9e4146f,NULL,NULL,NULL,NULL,FINISHED,728.73,6009e60450b3311194385009,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21
6009e72c0a720f0535000003,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",3379.9,229,35,036000391718,KLEENEX,NULL,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,8.34,8.34,8.34,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",NULL,KLEENEX TRUSTED CARE FACIAL TISSUES,1203,83.4,NULL,550b2565e4b001d5e9e4146f,NULL,2,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",550b2565e4b001d5e9e4146f,NULL,NULL,NULL,NULL,FINISHED,728.73,6009e60450b3311194385009,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21
6009e72c0a720f0535000003,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",3379.9,229,36,036000391718,KLEENEX,NULL,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,5.74,5.74,5.74,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",NULL,KLEENEX TRUSTED CARE FACIAL TISSUES,1206,57.4,NULL,550b2565e4b001d5e9e4146f,NULL,2,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",550b2565e4b001d5e9e4146f,NULL,NULL,NULL,NULL,FINISHED,728.73,6009e60450b3311194385009,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21
6009e72c0a720f0535000003,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",3379.9,229,37,012000809941,PEPSI,NULL,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,2.88,2.88,2.88,PEPSI 12 OZ 12 PACK,NULL,"PEPSI COLA, 12 OZ.CAN",1209,NULL,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,NULL,2,PEPSI 12 OZ 12 PACK,5332f5fbe4b03c9a25efd0ba,NULL,NULL,NULL,NULL,FINISHED,728.73,6009e60450b3311194385009,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21
6009e72c0a720f0535000003,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",3379.9,229,38,815473010360,BORDEN,NULL,Borden 1% Chocolate Milk,8.96,8.96,8.96,NULL,NULL,"BORDEN 29 MILK, 1/2 GAL",1212,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,FINISHED,728.73,6009e60450b3311194385009,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21
6009e72c0a720f0535000003,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",3379.9,229,39,076840100354,BEN AND JERRYS,NULL,BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351,4.73,4.73,4.73,BEN AND JERRYS ICE CREAM,NULL,BEN & JERRY S CHUNKY MONKEY PINT,1228,47.3,NULL,5332f5f6e4b03c9a25efd0b4,NULL,1,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4,NULL,NULL,NULL,NULL,FINISHED,728.73,6009e60450b3311194385009,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21
6009e72c0a720f0535000003,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",3379.9,229,40,NULL,NULL,NULL,EMILS SAUSAGE MUSHROOM PIZZA,13.52,13.52,13.52,NULL,NULL,EMILS SAUSAGE MUSHROOM PIZZA,1230,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,FINISHED,728.73,6009e60450b3311194385009,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21
6020cbce0a7214ad25000140,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTE,NULL,5fc961c3b8cfca11a077dd33,2021-02-08,2021-02-08,NULL,2021-02-08,NULL,NULL
6021804a0a720f05a8000019,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SUBMITTE,NULL,5fc961c3b8cfca11a077dd33,2021-02-08,2021-02-08,NULL,2021-02-08,NULL,NULL
6009e72c0a720f0535000003,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",3379.9,229,41,041000022623,KNORR,NULL,KNORR RICE SIDES CREAMY CHICKEN REGULAR RICE AND PASTA MIX LONG GRAIN 5.7 OZ - 0041000022624,1.71,1.71,1.71,KNORR SIDES,NULL,KNORR CREAMY CHICKEN,1233,17.1,NULL,5332f5f6e4b03c9a25efd0b4,NULL,1,KNORR SIDES,5332f5f6e4b03c9a25efd0b4,NULL,NULL,NULL,NULL,FINISHED,728.73,6009e60450b3311194385009,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21
6009e72c0a720f0535000003,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",3379.9,229,42,028400642033,DORITOS,NULL,DORITOS TORTILLA CHIP NACHO CHEESE BAG 7.625 OZ,3.45,3.45,3.45,DORITOS NACHO CHEESE MULTI SERVE,NULL,"DORITOS NL ACHO CHEESE, 28.5 OZ",1244,NULL,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,NULL,1,DORITOS NACHO CHEESE MULTI SERVE,5332f5fbe4b03c9a25efd0ba,NULL,NULL,NULL,NULL,FINISHED,728.73,6009e60450b3311194385009,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21
6009e72c0a720f0535000003,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",3379.9,229,43,041000022623,KNORR,NULL,KNORR RICE SIDES CREAMY CHICKEN REGULAR RICE AND PASTA MIX LONG GRAIN 5.7 OZ - 0041000022624,6.84,6.84,6.84,KNORR SIDES,NULL,KNORR CREA NY CHICKEN,1246,68.4,NULL,5332f5f6e4b03c9a25efd0b4,NULL,4,KNORR SIDES,5332f5f6e4b03c9a25efd0b4,NULL,NULL,NULL,NULL,FINISHED,728.73,6009e60450b3311194385009,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21
6009e72c0a720f0535000003,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",3379.9,229,44,NULL,NULL,NULL,ERNILS SAUSAGE MUSHROOM PIZZA,13.44,13.44,13.44,NULL,NULL,ERNILS SAUSAGE MUSHROOM PIZZA,1249,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,FINISHED,728.73,6009e60450b3311194385009,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21
6009e72c0a720f0535000003,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",3379.9,229,45,036000391718,KLEENEX,NULL,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,4.08,4.08,4.08,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",NULL,KLEENEX IRUSTED CARE FACIAL TISSUES,1252,40.8,NULL,550b2565e4b001d5e9e4146f,NULL,2,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",550b2565e4b001d5e9e4146f,NULL,NULL,NULL,NULL,FINISHED,728.73,6009e60450b3311194385009,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21
6009e72c0a720f0535000003,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",3379.9,229,46,041000022623,KNORR,NULL,KNORR RICE SIDES CREAMY CHICKEN REGULAR RICE AND PASTA MIX LONG GRAIN 5.7 OZ - 0041000022624,1.74,1.74,1.74,KNORR SIDES,NULL,KNORR CREAMY CHICKEN,1257,17.4,NULL,5332f5f6e4b03c9a25efd0b4,NULL,1,KNORR SIDES,5332f5f6e4b03c9a25efd0b4,NULL,NULL,NULL,NULL,FINISHED,728.73,6009e60450b3311194385009,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21
6009e72c0a720f0535000003,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",3379.9,229,47,036000391718,KLEENEX,NULL,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,7.46,7.46,7.46,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",NULL,KLEENEX TRUSTED CARE FACIAL TISSUES,1259,74.6,NULL,550b2565e4b001d5e9e4146f,NULL,2,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",550b2565e4b001d5e9e4146f,NULL,NULL,NULL,NULL,FINISHED,728.73,6009e60450b3311194385009,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21
6009e72c0a720f0535000003,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",3379.9,229,48,NULL,BORDEN,NULL,"BORDEN 29 MILK, 1/2 GAL",4.01,4.01,4.01,NULL,NULL,"BORDEN 29 MILK, 1/2 GAL",1262,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,FINISHED,728.73,6009e60450b3311194385009,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21
6009e72c0a720f0535000003,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",3379.9,229,49,036000391718,KLEENEX,NULL,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,7.22,7.22,7.22,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",NULL,KLEENEX TRUSTED CARE FACIAL TISSUES,1264,72.2,NULL,550b2565e4b001d5e9e4146f,NULL,2,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",550b2565e4b001d5e9e4146f,NULL,NULL,NULL,NULL,FINISHED,728.73,6009e60450b3311194385009,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21
6009e72c0a720f0535000003,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",3379.9,229,50,NULL,NULL,NULL,KLARBRUNN 12PK 12 FL OZ,4.00,4.00,4.00,NULL,NULL,KLARBRUNN 12PK 12 FL OZ,1267,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,FINISHED,728.73,6009e60450b3311194385009,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21
6009e72c0a720f0535000003,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",3379.9,229,51,NULL,NULL,NULL,KLARBRUNN 12PK 12 FL OZ,15.54,15.54,15.54,NULL,NULL,KLARBRUNN 12PK 12 FL OZ,1272,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,FINISHED,728.73,6009e60450b3311194385009,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21
6009e72c0a720f0535000003,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",3379.9,229,52,041000022623,KNORR,NULL,KNORR RICE SIDES CREAMY CHICKEN REGULAR RICE AND PASTA MIX LONG GRAIN 5.7 OZ - 0041000022624,10.57,10.57,10.57,KNORR SIDES,NULL,KNORR CREAMY CHICKEN,1275,105.7,NULL,5332f5f6e4b03c9a25efd0b4,NULL,7,KNORR SIDES,5332f5f6e4b03c9a25efd0b4,NULL,NULL,NULL,NULL,FINISHED,728.73,6009e60450b3311194385009,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21
6009e72c0a720f0535000003,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",3379.9,229,53,012000809941,PEPSI,NULL,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,1.66,1.66,1.66,PEPSI 12 OZ 12 PACK,NULL,"PEPSI COLA, 12 OZ.CAN",1278,NULL,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,NULL,2,PEPSI 12 OZ 12 PACK,5332f5fbe4b03c9a25efd0ba,NULL,NULL,NULL,NULL,FINISHED,728.73,6009e60450b3311194385009,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21
6009e72c0a720f0535000003,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",3379.9,229,54,076840100354,BEN AND JERRYS,NULL,BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351,4.29,4.29,4.29,BEN AND JERRYS ICE CREAM,NULL,BEN & JERRY'S CHUNKY MONKEY PINT,1281,42.9,NULL,5332f5f6e4b03c9a25efd0b4,NULL,1,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4,NULL,NULL,NULL,NULL,FINISHED,728.73,6009e60450b3311194385009,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21
6009e72c0a720f0535000003,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",3379.9,229,55,NULL,NULL,NULL,"PEPSI COLA, 12 OZ.CAN",2.43,2.43,2.43,NULL,NULL,"PEPSI COLA, 12 OZ.CAN",1285,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,FINISHED,728.73,6009e60450b3311194385009,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21
6009e72c0a720f0535000003,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",3379.9,229,56,NULL,NULL,NULL,"BORDEN 2% MILK, 1/2 GAL",4.78,4.78,4.78,NULL,NULL,"BORDEN 2% MILK, 1/2 GAL",1288,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,FINISHED,728.73,6009e60450b3311194385009,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21
6009e72c0a720f0535000003,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",3379.9,229,57,NULL,NULL,NULL,BEN & JERRY'S CHUNKY MONKEY PINT,4.45,4.45,4.45,NULL,NULL,BEN & JERRY'S CHUNKY MONKEY PINT,1290,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,FINISHED,728.73,6009e60450b3311194385009,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21
6009e72c0a720f0535000003,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",3379.9,229,58,NULL,NULL,NULL,"BORDEN 2% MILK, 1/2 GAL",4.43,4.43,4.43,NULL,NULL,"BORDEN 2% MILK, 1/2 GAL",1292,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,FINISHED,728.73,6009e60450b3311194385009,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21
6009e72c0a720f0535000003,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",3379.9,229,59,NULL,NULL,NULL,"BORDEN 2% MILK, 1/2 GAL",4.11,4.11,4.11,NULL,NULL,"BORDEN 2% MILK, 1/2 GAL",1294,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,FINISHED,728.73,6009e60450b3311194385009,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21
6009e72c0a720f0535000003,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",3379.9,229,60,NULL,NULL,NULL,KLARBRUNN 12PK 12 FL OZ,6.27,6.27,6.27,NULL,NULL,KLARBRUNN 12PK 12 FL OZ,1298,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,FINISHED,728.73,6009e60450b3311194385009,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21
6009e72c0a720f0535000003,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",3379.9,229,61,815473010360,BORDEN,NULL,Borden 1% Chocolate Milk,9.12,9.12,9.12,NULL,NULL,"BORDEN 29 MILK, 1/2 GAL",1301,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,FINISHED,728.73,6009e60450b3311194385009,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21
6009e72c0a720f0535000003,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",3379.9,229,62,012000809941,PEPSI,NULL,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,1.39,1.39,1.39,PEPSI 12 OZ 12 PACK,NULL,"PEPSI COLA, 12 OZ.CAN",1304,NULL,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,NULL,1,PEPSI 12 OZ 12 PACK,5332f5fbe4b03c9a25efd0ba,NULL,NULL,NULL,NULL,FINISHED,728.73,6009e60450b3311194385009,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21
6009e72c0a720f0535000003,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",3379.9,229,63,041000022623,KNORR,NULL,KNORR RICE SIDES CREAMY CHICKEN REGULAR RICE AND PASTA MIX LONG GRAIN 5.7 OZ - 0041000022624,4.74,4.74,4.74,KNORR SIDES,NULL,KNORR CREAMY CHICKEN,1306,47.4,NULL,5332f5f6e4b03c9a25efd0b4,NULL,3,KNORR SIDES,5332f5f6e4b03c9a25efd0b4,NULL,NULL,NULL,NULL,FINISHED,728.73,6009e60450b3311194385009,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21
6009e72c0a720f0535000003,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",3379.9,229,64,NULL,NULL,NULL,KLARBRUNN 12PK 12 FL OZ,7.80,7.80,7.80,NULL,NULL,KLARBRUNN 12PK 12 FL OZ,1309,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,FINISHED,728.73,6009e60450b3311194385009,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21
6009e72c0a720f0535000003,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",3379.9,229,65,NULL,BORDEN,NULL,"BORDEN 29 MILK, 1/2 GAL",7.14,7.14,7.14,NULL,NULL,"BORDEN 29 MILK, 1/2 GAL",1328,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,FINISHED,728.73,6009e60450b3311194385009,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21
6009e72c0a720f0535000003,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",3379.9,229,66,012000809941,PEPSI,NULL,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,3.48,3.48,3.48,PEPSI 12 OZ 12 PACK,NULL,"PEPSI COLA, 12 OZ.CAN",1331,NULL,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,NULL,3,PEPSI 12 OZ 12 PACK,5332f5fbe4b03c9a25efd0ba,NULL,NULL,NULL,NULL,FINISHED,728.73,6009e60450b3311194385009,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21
6009e72c0a720f0535000003,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",3379.9,229,67,NULL,NULL,NULL,EMIL'S SAUSAGE MUSHROOM PIZZA,13.22,13.22,13.22,NULL,NULL,EMIL'S SAUSAGE MUSHROOM PIZZA,1334,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,FINISHED,728.73,6009e60450b3311194385009,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21,2021-01-21
